File_ID;File_Record_ID;L01_Afltn_Number;L01_Afltn_Name;Ship_To_Location_Num;Customer_Number;Customer_Name;Address_Txt;City;State;Zip;Dea_Num;Cogs_Mult_Num;Contract_Group_Number;Contract_Group_Name;Invoice_Date;Invoice_Number;NDC;Corporate_Item_Number;Corporate_Description;Supplier_Number;Supplier_Name;Ship_Qty; Ext_Sell_Dlr;GPO_Revenue;GPO_Member;Master_Record_Id;Source;SPx
100119;206;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;-0,05;0;N/A;10/15/2018;4015033;42023011101;4034740;DELESTROGEN 20MG/ML 5ML;9174;PAR STERILE PRODUCTS LLC;2;353,74;0,88435;VFP;10011920672657643388401503342023011101353,74;Other;No
100119;207;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;-0,05;0;N/A;10/15/2018;4015033;44087111501;4937108;GONAL-F RFF 300U/0,5ML RDIJCT;102;EMD SERONO INC;4;2613,8;65,345;VFP;100119207726576433884015033440871115012613,8;Other;No
100119;208;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;-0,05;0;N/A;10/15/2018;4015033;44087111701;4937165;GONAL-F RFF 900U/1,5ML RDIJCT;102;EMD SERONO INC;6;11762,16;294,054;VFP;1001192087265764338840150334408711170111762,16;Other;No
100119;209;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;-0,05;0;N/A;10/15/2018;4015033;44087122501;3004215;CETROTIDE 0,25MG W/DIL SY;102;EMD SERONO INC;28;5608,12;140,203;VFP;100119209726576433884015033440871225015608,12;Other;No
100119;210;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/15/2018;4015033;781322464;4527685;ENOXAPARIN 40MG/0,4ML 10X0,4ML;2541;SANDOZ CS;3;106,47;0,266175;VFP;100119210726576433884015033781322464106,47;Source;No
100119;211;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/15/2018;4015033;555088704;2849248;ESTRADIOL 2MG 500;2543;TEVA PHARMA CS;2;117,36;0,2934;VFP;100119211726576433884015033555088704117,36;Source;No
100119;212;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/15/2018;4015033;143211205;3530169;DOXYCYCLINE HYCL 100MG 500;2811;HIKMA CS;1;66,98;0,16745;VFP;10011921272657643388401503314321120566,98;Source;No
100119;213;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;0;N/A;10/15/2018;4015033;8290309580;2141018;BD SY 18GX1,5N 3ML 100 309580;735;BECTON DICKINSON CO;6;52,86;0,13215;VFP;100119213726576433884015033829030958052,86;Other;No
100119;214;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;0;N/A;10/15/2018;4015033;81370009221;2173847;REACH DENTOTAPE 100Y WAX;7060;JOHNSON JOHNSON CONSUMER INC;3;5,58;0,01395;VFP;100119214726576433884015033813700092215,58;Other;No
100119;215;791;FERTILITY PHCY ALLIANCE-PARENT;6;640191;SPECIAL CARE LLC;335 BEAR HILL ROAD STE 2;WALTHAM;MA;24510000;FS6328074;-0,05;0;N/A;10/15/2018;3706489;44087122501;3004215;CETROTIDE 0,25MG W/DIL SY;102;EMD SERONO INC;10;2002,9;500,725;VFP;100119215640191433883706489440871225012002,9;Other;No
100119;216;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/16/2018;3715562;52030151;3595246;GANIRELIX 250MCG/0,5 27GX1/2N;5963;MERCK CO INC;5;1023,45;2,558,625;VFP;100119216640176433893715562520301511023,45;Other;No
100119;217;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/16/2018;3715562;52032601;3684263;FOLLISTIM AQ 900U/1,08 1,17ML;5963;MERCK CO INC;3;6126,84;153,171;VFP;100119217640176433893715562520326016126,84;Other;No
100119;218;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/16/2018;3719240;44087111501;4937108;GONAL-F RFF 300U/0,5ML RDIJCT;102;EMD SERONO INC;15;9801,75;24,504,375;VFP;100119218640176433893719240440871115019801,75;Other;No
100119;219;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/16/2018;3719240;44087111701;4937165;GONAL-F RFF 900U/1,5ML RDIJCT;102;EMD SERONO INC;60;117621,6;294,054;VFP;10011921964017643389371924044087111701117621,6;Other;No
100119;220;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/16/2018;3719240;44087115001;3532868;OVIDREL 250MCG 0,5ML;102;EMD SERONO INC;40;5890,8;14,727;VFP;100119220640176433893719240440871150015890,8;Other;No
100119;221;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/16/2018;3719240;44087122501;3004215;CETROTIDE 0,25MG W/DIL SY;102;EMD SERONO INC;140;28040,6;701,015;VFP;1001192216401764338937192404408712250128040,6;Other;No
100119;222;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/16/2018;3719240;44087903001;3577483;GONAL-F 450U W/DIL SY;102;EMD SERONO INC;15;14702,7;3,675,675;VFP;1001192226401764338937192404408790300114702,7;Other;No
100119;223;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/16/2018;3719240;44087907001;3973831;GONAL-F 1050U W/DIL SY;102;EMD SERONO INC;10;22870,9;5,717,725;VFP;1001192236401764338937192404408790700122870,9;Other;No
100119;224;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;0,00;872;CARDINAL PREFERREDSOURCE BCKUP;10/16/2018;3717349;143965901;5301908;TESTOST CYP 200MG/ML 1ML    C3;9376;HIKMA INJECTABLE CS;6;161,34;0,40335;VFP;100119224640176433893717349143965901161,34;Source;No
100119;225;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;0,00;30893;MAIL ORDER SOURCE;10/16/2018;3717796;60505003306;2896041;PENTOXIFYLLINE 400MG 100  ER;2775;APOTEX CORP CS;1;10,51;0,026275;VFP;1001192256401764338937177966050500330610,51;Source;No
100119;226;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;0,00;0;N/A;10/16/2018;3715562;8290305155;1369669;BD NDL 22GX1N RG 100 305155;735;BECTON DICKINSON CO;9;69,39;0,173475;VFP;100119226640176433893715562829030515569,39;Other;No
100119;227;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;-0,05;0;N/A;10/16/2018;4032363;2942142;2942142;CUSTOMER RETURN RX TRACKING;2340;CARDINAL DIV SPECIAL BILLING;1;0;0;VFP;1.00E+34;Other;No
100119;228;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;-0,05;0;N/A;10/16/2018;4039658;52030151;3595246;GANIRELIX 250MCG/0,5 27GX1/2N;5963;MERCK CO INC;50;10234,5;2,558,625;VFP;1001192287265764338940396585203015110234,5;Other;No
100119;229;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/16/2018;4039658;781350069;4527727;ENOXAPARIN 100MG/ML 10X1ML;2541;SANDOZ CS;6;452,7;113,175;VFP;100119229726576433894039658781350069452,7;Source;No
100119;230;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/16/2018;4039658;781716783;5242276;ESTRADIOL 0,1MG/24HR 1X8;2541;SANDOZ CS;24;1175,76;29,394;VFP;1001192307265764338940396587817167831175,76;Source;No
100119;231;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/16/2018;4039658;591312879;3447786;PROGESTERONE/OIL 50MG/ML 10ML;2554;TEVA ACTAVIS CS;72;1064,88;26,622;VFP;1001192317265764338940396585913128791064,88;Source;No
100119;232;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;0;N/A;10/16/2018;702210;8290309580;2141018;BD SY 18GX1,5N 3ML 100 309580;735;BECTON DICKINSON CO;-14;-123,2;-0,308;VFP;100119232726576433897022108290309580-123,2;Other;No
100119;233;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;0;N/A;10/16/2018;702212;8290309574;1371665;BD SY 22GX1,5N3ML LL100 309574;735;BECTON DICKINSON CO;-14;-169,4;-0,4235;VFP;100119233726576433897022128290309574-169,4;Other;No
100119;234;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;0;N/A;10/16/2018;4039658;8080681800;1774355;WEBCOL ALC PREP 70% 200 2PL MD;1074;CARDINAL HEALTH MED PROD SERV;20;42,2;0,1055;VFP;100119234726576433894039658808068180042,2;Other;No
100119;235;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;0;N/A;10/16/2018;4039658;8290309580;2141018;BD SY 18GX1,5N 3ML 100 309580;735;BECTON DICKINSON CO;7;61,67;0,154175;VFP;100119235726576433894039658829030958061,67;Other;No
100119;236;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,06;0;N/A;10/16/2018;702211;8290309574;1371665;BD SY 22GX1,5N3ML LL100 309574;735;BECTON DICKINSON CO;-7;-84,77;-0,211925;VFP;100119236726576433897022118290309574-84,77;Other;No
100119;237;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,06;0;N/A;10/16/2018;703034;8290309580;2141018;BD SY 18GX1,5N 3ML 100 309580;735;BECTON DICKINSON CO;-1;-8,81;-0,022025;VFP;100119237726576433897030348290309580-8,81;Other;No
100119;238;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,06;0;N/A;10/16/2018;703034;8290309580;2141018;BD SY 18GX1,5N 3ML 100 309580;735;BECTON DICKINSON CO;-6;-52,86;-0,13215;VFP;100119238726576433897030348290309580-52,86;Other;No
100119;239;791;FERTILITY PHCY ALLIANCE-PARENT;6;640191;SPECIAL CARE LLC;335 BEAR HILL ROAD STE 2;WALTHAM;MA;24510000;FS6328074;-0,05;0;N/A;10/16/2018;3718340;52032601;3684263;FOLLISTIM AQ 900U/1,08 1,17ML;5963;MERCK CO INC;5;10211,4;255,285;VFP;1001192396401914338937183405203260110211,4;Other;No
100119;240;791;FERTILITY PHCY ALLIANCE-PARENT;6;640191;SPECIAL CARE LLC;335 BEAR HILL ROAD STE 2;WALTHAM;MA;24510000;FS6328074;-0,05;0;N/A;10/16/2018;3718340;44087122501;3004215;CETROTIDE 0,25MG W/DIL SY;102;EMD SERONO INC;5;1001,45;2,503,625;VFP;100119240640191433893718340440871225011001,45;Other;No
100119;241;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/17/2018;3725555;52032601;3684263;FOLLISTIM AQ 900U/1,08 1,17ML;5963;MERCK CO INC;6;12253,68;306,342;VFP;1001192416401764339037255555203260112253,68;Other;No
100119;242;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/17/2018;3729019;44087111701;4937165;GONAL-F RFF 900U/1,5ML RDIJCT;102;EMD SERONO INC;60;117621,6;294,054;VFP;10011924264017643390372901944087111701117621,6;Other;No
100119;243;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/17/2018;3729019;44087115001;3532868;OVIDREL 250MCG 0,5ML;102;EMD SERONO INC;40;5890,8;14,727;VFP;100119243640176433903729019440871150015890,8;Other;No
100119;244;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/17/2018;3729019;44087122501;3004215;CETROTIDE 0,25MG W/DIL SY;102;EMD SERONO INC;112;22432,48;560,812;VFP;1001192446401764339037290194408712250122432,48;Other;No
100119;245;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;35081;DESIGNRXLCLUSV WATSON DESIGNRX;10/17/2018;3729019;52544025612;4947347;CRINONE 8% 15X1,125GM PFA VAG;5281;ALLERGAN INC;12;4702,2;117,555;VFP;100119245640176433903729019525440256124702,2;Other;No
100119;246;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;0,00;30893;MAIL ORDER SOURCE;10/17/2018;3725555;49884070155;2912954;CLOMIPHENE 50MG 30UD;2546;PAR PHARM CS;24;529,44;13,236;VFP;10011924664017643390372555549884070155529,44;Source;No
100119;247;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;0,00;30893;MAIL ORDER SOURCE;10/17/2018;3725555;781716783;5242276;ESTRADIOL 0,1MG/24HR 1X8;2541;SANDOZ CS;104;5094,96;127,374;VFP;1001192476401764339037255557817167835094,96;Source;No
100119;248;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;0,00;0;N/A;10/17/2018;3723717;8290309580;2141018;BD SY 18GX1,5N 3ML 100 309580;735;BECTON DICKINSON CO;24;211,2;0,528;VFP;1001192486401764339037237178290309580211,2;Other;No
100119;249;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;0,00;0;N/A;10/17/2018;3726813;8290309574;1371665;BD SY 22GX1,5N3ML LL100 309574;735;BECTON DICKINSON CO;16;193,6;0,484;VFP;1001192496401764339037268138290309574193,6;Other;No
100119;250;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;0,00;0;N/A;10/17/2018;3725555;8290309580;2141018;BD SY 18GX1,5N 3ML 100 309580;735;BECTON DICKINSON CO;8;70,48;0,1762;VFP;100119250640176433903725555829030958070,48;Other;No
100119;251;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;0,00;0;N/A;10/17/2018;3729019;93551798;4888327;SILDENAFIL CITRATE 20MG 90;2543;TEVA PHARMA CS;6;690,06;172,515;VFP;10011925164017643390372901993551798690,06;Other;No
100119;252;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;-0,05;0;N/A;10/17/2018;4054298;52031601;3567419;FOLLISTIM AQ 600U/0,72  0,78ML;5963;MERCK CO INC;24;32676,48;816,912;VFP;1001192527265764339040542985203160132676,48;Other;No
100119;253;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;-0,05;0;N/A;10/17/2018;4054298;52032601;3684263;FOLLISTIM AQ 900U/1,08 1,17ML;5963;MERCK CO INC;24;49014,72;1,225,368;VFP;1001192537265764339040542985203260149014,72;Other;No
100119;254;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;-0,05;0;N/A;10/17/2018;4054298;44087111501;4937108;GONAL-F RFF 300U/0,5ML RDIJCT;102;EMD SERONO INC;3;1960,35;4,900,875;VFP;100119254726576433904054298440871115011960,35;Other;No
100119;255;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;-0,05;0;N/A;10/17/2018;4054298;68968661008;4797403;MINIVELLE 0,1MG/24HR 8;4808;NOVEN THERAPEUTICS LLC;6;1028,94;257,235;VFP;100119255726576433904054298689686610081028,94;Other;No
100119;256;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/17/2018;4054298;49884070155;2912954;CLOMIPHENE 50MG 30UD;2546;PAR PHARM CS;2;44,12;0,1103;VFP;1001192567265764339040542984988407015544,12;Source;No
100119;257;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/17/2018;4054298;781322464;4527685;ENOXAPARIN 40MG/0,4ML 10X0,4ML;2541;SANDOZ CS;3;106,47;0,266175;VFP;100119257726576433904054298781322464106,47;Source;No
100119;258;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/17/2018;4054298;781400332;4815098;LEUPROLIDE 1MG/0,2ML 14DAY MDV;2541;SANDOZ CS;12;7080;17,7;VFP;1.00E+39;Source;No
100119;259;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/17/2018;4054298;93542088;3949005;CABERGOLINE 0,5MG 8;2543;TEVA PHARMA CS;2;86,7;0,21675;VFP;1001192597265764339040542989354208886,7;Source;No
100119;260;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/17/2018;4054298;591321630;5213590;TESTOSTERONE25/2,5 30X2,5UD C3;2554;TEVA ACTAVIS CS;1;212,27;0,530675;VFP;100119260726576433904054298591321630212,27;Source;No
100119;261;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/17/2018;4054298;65162080710;5412465;PROGESTERONE 100MG 100 SFG;4511;AMNEAL PHARMACEUTICALS LLC CS;1;63,58;0,15895;VFP;1001192617265764339040542986516208071063,58;Source;No
100119;262;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/17/2018;4054298;59746000106;3979085;METHYLPREDNISOLONE 4MG 100;9099;CADISTA PHARMA INC  CS NCB NET;1;28,07;0,070175;VFP;1001192627265764339040542985974600010628,07;Source;No
100119;263;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;30893;MAIL ORDER SOURCE;10/17/2018;4054298;68382091818;5476122;METHYLPREDNISOLONE 16MG 50;4887;ZYDUS PHARMA USA INC CS;1;87,6;0,219;VFP;1001192637265764339040542986838209181887,6;Source;No
100119;264;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;0;N/A;10/17/2018;4054298;642012360;4580122;PREGNITUDE 60;1242;EXELTIS USA INC;1;26,01;0,065025;VFP;10011926472657643390405429864201236026,01;Other;No
100119;265;791;FERTILITY PHCY ALLIANCE-PARENT;15;726576;HEALY PHARMACY LLC;4580 WEAVER PARKWAY STE 103;WARRENVILLE;IL;605550000;FH5829936;0,00;0;N/A;10/17/2018;4054298;72140045231;1065879;AQUAPHOR HEALING 1,75OZ;5046;BEIERSDORF INC;1;3,69;0,009225;VFP;100119265726576433904054298721400452313,69;Other;No
100119;266;791;FERTILITY PHCY ALLIANCE-PARENT;6;640191;SPECIAL CARE LLC;335 BEAR HILL ROAD STE 2;WALTHAM;MA;24510000;FS6328074;-0,05;0;N/A;10/17/2018;3728308;44087115001;3532868;OVIDREL 250MCG 0,5ML;102;EMD SERONO INC;5;736,35;1,840,875;VFP;10011926664019143390372830844087115001736,35;Other;No
100119;267;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/18/2018;3735284;52031301;3567401;FOLLISTIM AQ 300U/0,36 0,42ML;5963;MERCK CO INC;1;680,76;17,019;VFP;10011926764017643391373528452031301680,76;Other;No
100119;268;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/18/2018;3735284;52031601;3567419;FOLLISTIM AQ 600U/0,72  0,78ML;5963;MERCK CO INC;3;4084,56;102,114;VFP;100119268640176433913735284520316014084,56;Other;No
100119;269;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/18/2018;3735284;52032601;3684263;FOLLISTIM AQ 900U/1,08 1,17ML;5963;MERCK CO INC;7;14295,96;357,399;VFP;1001192696401764339137352845203260114295,96;Other;No
100119;270;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/18/2018;3739530;44087111701;4937165;GONAL-F RFF 900U/1,5ML RDIJCT;102;EMD SERONO INC;90;176432,4;441,081;VFP;10011927064017643391373953044087111701176432,4;Other;No
100119;271;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/18/2018;3739530;44087115001;3532868;OVIDREL 250MCG 0,5ML;102;EMD SERONO INC;40;5890,8;14,727;VFP;100119271640176433913739530440871150015890,8;Other;No
100119;272;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/18/2018;3739530;44087122501;3004215;CETROTIDE 0,25MG W/DIL SY;102;EMD SERONO INC;112;22432,48;560,812;VFP;1001192726401764339137395304408712250122432,48;Other;No
100119;273;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;0;N/A;10/18/2018;3739532;44087111501;4937108;GONAL-F RFF 300U/0,5ML RDIJCT;102;EMD SERONO INC;60;39207;980,175;VFP;1.00E+42;Other;No
100119;274;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;-0,05;35081;DESIGNRXLCLUSV WATSON DESIGNRX;10/18/2018;3739530;52544025612;4947347;CRINONE 8% 15X1,125GM PFA VAG;5281;ALLERGAN INC;36;14106,6;352,665;VFP;1001192746401764339137395305254402561214106,6;Other;No
100119;275;791;FERTILITY PHCY ALLIANCE-PARENT;6;640176;VILLAGE FERTILITY PHARMACY LLC;335 BEAR HILL ROAD;WALTHAM;MA;24510000;FV6328048;0,00;0;N/A;10/18/2018;3739530;8881609358;5066105;MONOJECT INS 29GX0,5N 1ML 100;1180;FACET TECHNOLOGIES;15;147,6;0,369;VFP;1001192756401764339137395308881609358147,6;Other;No
